,point.objects.object0.direction,point.objects.object1.direction,point.objects.object2.direction,point.objects.object3.direction,point.objects.object4.direction,point.objects.object5.direction,rho
0,3.6417444776991723,1.5260736334944542,5.579139954307996,5.694714701845379,5.2162896886094146,2.2593563942015997,61.883668446969395
1,1.5999812322962272,0.08779125714425516,2.8716404405573854,2.243034611005628,1.8048485283189855,4.623283148836079,63.15557604755908
2,5.238665425318979,5.801338018557773,2.1448747298828574,6.100201302702098,3.131765813690569,2.679757138221774,145.0
3,1.571583506622377,2.234701484249963,3.1681542723577714,1.9995945343398291,4.427490639566915,0.5670054271007395,60.44344892769968
4,4.677533315503535,4.655598657070152,1.9868781657185632,0.29849389845572993,5.42205747662995,2.3112727694975663,59.64356015772971
